name,opened_at,area,facilities,plants,notes,district,address,department,phone,image,lon,lat,area_size,search_text,is_dog_forbidden,has_dog_park,has_parking,is_hilly,has_restroom,has_store,has_lawn,has_water
세종로공원,2010.11.12,8868㎡ ,휴게?편익공간 : 야외무대 382㎡ 매점 18㎡ 디자인파라솔 2개소 야외테이블 14개 등 상징광장 : 조선시대 사헌부 및 병조터 흔적복원 490㎡ 한글글자마당 : 168㎡(전국민 공모 11172자로 구성) ,목 본 : 느티나무 은행나무 소나무 배롱나무 등8종 9553주 초 본 : 감국 구절초 등 38종 4700본,공통사항 개방시간 : 도심 열린 광장으로 연중 24시간 상시 개방 이용요금 : 무료(없음)  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,종로구,서울특별시 종로구 세종대로 189 (우) 03172,종로구청 도시녹지과,02-2148-2843 ,http://parks.seoul.go.kr/file/info/view.do?fIdx=1698,126.9758875,37.5735,8868.0,휴게?편익공간 : 야외무대 382㎡ 매점 18㎡ 디자인파라솔 2개소 야외테이블 14개 등 상징광장 : 조선시대 사헌부 및 병조터 흔적복원 490㎡ 한글글자마당 : 168㎡(전국민 공모 11172자로 구성)  공통사항 개방시간 : 도심 열린 광장으로 연중 24시간 상시 개방 이용요금 : 무료(없음)  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  목 본 : 느티나무 은행나무 소나무 배롱나무 등8종 9553주 초 본 : 감국 구절초 등 38종 4700본,False,False,False,False,False,True,False,False
샘말공원(관악산근린공원 샘말지구),2009.9.29,10634㎡ ,"음수대, 화장실, 세족대, 황톳길, 휴게시설, 바닥분수, 어린이놀이시설, 생활체육시설, 유아숲체험원","교목류 : 배롱나무, 이팝나무, 은행나무, 왕벚나무 등  관목류 : 회양목, 산철쭉, 화살나무, 개쉬땅나무, 박태기나무 등",일반사항 공원을 깨끗하게 이용합니다. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 음주/가무/소란행위를 하지 않습니다. 진입광장에서 공놀이를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.   ㅇ 바닥분수 운영시간: 매년 5월~9월 10:00~16:00 ※ 기상여건 및 시설상태에 따라 운영시간이 변동될 수 있습니다.,관악구,서울특별시 관악구 대학동 산63-1일대 샘말공원,관악구청 공원녹지정책과,02-879-6525,http://parks.seoul.go.kr/file/info/view.do?fIdx=1699,126.938511,37.4642128,10634.0,"음수대, 화장실, 세족대, 황톳길, 휴게시설, 바닥분수, 어린이놀이시설, 생활체육시설, 유아숲체험원 일반사항 공원을 깨끗하게 이용합니다. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 음주/가무/소란행위를 하지 않습니다. 진입광장에서 공놀이를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.   ㅇ 바닥분수 운영시간: 매년 5월~9월 10:00~16:00 ※ 기상여건 및 시설상태에 따라 운영시간이 변동될 수 있습니다. 교목류 : 배롱나무, 이팝나무, 은행나무, 왕벚나무 등  관목류 : 회양목, 산철쭉, 화살나무, 개쉬땅나무, 박태기나무 등",False,False,False,False,True,False,False,True
초안산생태공원,2012.4.6,22113㎡,조경시설 : 잔디광장 계류 생태연못 녹지대 편의시설 : 음수대 유희시설 : 조합놀이대 시소 그네 운동시설 : 생활체육시설 관리시설 : CCTV 공원등 공원안내판 유희시설 : 산책로 중앙진입로 ,수 목 : 소나무 잣나무 상수리나무 등 큰나무 23종 560주 무궁화 화살나무 등 10종 21595주 초 화 : 구절초 백리향 등 7종 4910본 잔디 14587㎡ 옥잠화 식생매트 등 8종 1173㎡ 키큰나무 : 소나무 잣나무 갈참나무 계수나무 느티나무 때죽나무 마가목 메타세쿼이아 모감 주나무 물푸레나무 산벚나무 산수유 상수리나무 수양버들 이팝나무 자작나무 청단풍 팥배나무 홍단풍 회화나무 스트로브잣나무 배롱나무 매화나무 키작은 나무 : 눈주목 사철나무 회양목 매자나무 무궁화 산수국 산철쭉 영산홍 조팝나무 화살나무 초화류 : 구절초 백리향 수호초 큰고랭이 노랑꽃창포 털부처 상록패랭이 식생매트 : 맥문동식생매트 벌개미취식생매트 옥잠화식생매트 원추리식생매트 금계국식생매트 바늘꽃(분홍색)식생매트 바늘꽃(흰색)식생매트 혼합1(수크령혼합)식생매트 잔디 : 0.4×0.6 0.18×0.18 ,일반사항 자전거나 인라인 스케이트 이용불가합니다. 애견 동반시 목줄 착용하시고 배설물은 스스로 치웁니다. 자기 쓰레기는 되가져가세요 음주 및 흡연 불가합니다. 각종 음식물 배달행위 금지합니다. 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 시설물 풀과 나무를 보호합니다. 음주 가무 소란행위를 하지 않습니다. ,도봉구,서울특별시 도봉구 창동 산24,도봉구청 공원녹지과,02-2091-3754,http://parks.seoul.go.kr/file/info/view.do?fIdx=1708,127.0405382,37.6479483,22113.0,조경시설 : 잔디광장 계류 생태연못 녹지대 편의시설 : 음수대 유희시설 : 조합놀이대 시소 그네 운동시설 : 생활체육시설 관리시설 : CCTV 공원등 공원안내판 유희시설 : 산책로 중앙진입로  일반사항 자전거나 인라인 스케이트 이용불가합니다. 애견 동반시 목줄 착용하시고 배설물은 스스로 치웁니다. 자기 쓰레기는 되가져가세요 음주 및 흡연 불가합니다. 각종 음식물 배달행위 금지합니다. 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 시설물 풀과 나무를 보호합니다. 음주 가무 소란행위를 하지 않습니다.  수 목 : 소나무 잣나무 상수리나무 등 큰나무 23종 560주 무궁화 화살나무 등 10종 21595주 초 화 : 구절초 백리향 등 7종 4910본 잔디 14587㎡ 옥잠화 식생매트 등 8종 1173㎡ 키큰나무 : 소나무 잣나무 갈참나무 계수나무 느티나무 때죽나무 마가목 메타세쿼이아 모감 주나무 물푸레나무 산벚나무 산수유 상수리나무 수양버들 이팝나무 자작나무 청단풍 팥배나무 홍단풍 회화나무 스트로브잣나무 배롱나무 매화나무 키작은 나무 : 눈주목 사철나무 회양목 매자나무 무궁화 산수국 산철쭉 영산홍 조팝나무 화살나무 초화류 : 구절초 백리향 수호초 큰고랭이 노랑꽃창포 털부처 상록패랭이 식생매트 : 맥문동식생매트 벌개미취식생매트 옥잠화식생매트 원추리식생매트 금계국식생매트 바늘꽃(분홍색)식생매트 바늘꽃(흰색)식생매트 혼합1(수크령혼합)식생매트 잔디 : 0.4×0.6 0.18×0.18 ,False,False,False,False,False,False,True,True
푸른수목원,2013,"200,956제곱미터 (60,798평)","KB숲교육센터,20개의 주제정원,항동저수지,잔디마당,편의시설",,푸른수목원 개방시간 : 05:00~22:00  (축제기간 및 행사기간에 따라 변동될수 있음)   버스를 이용한 단체관람(30인 이상)은  푸른수목원 관리사무실 ( 2686-3200)로 전화 예약하여 주시기 바랍니다.    - 관람시 유의사항    화단과 관람지역 외의 출입을 제한합니다.  식물 씨앗 및 토석 등의 채취 및 반출을 제한합니다 ,구로구,서울특별시 구로구 서해안로 2117(항동81-1) 푸른수목원관리사무소,서울식물원,02-2686-3200,http://parks.seoul.go.kr/file/info/view.do?fIdx=1718,126.82407,37.483029,200.0,"KB숲교육센터,20개의 주제정원,항동저수지,잔디마당,편의시설 푸른수목원 개방시간 : 05:00~22:00  (축제기간 및 행사기간에 따라 변동될수 있음)   버스를 이용한 단체관람(30인 이상)은  푸른수목원 관리사무실 ( 2686-3200)로 전화 예약하여 주시기 바랍니다.    - 관람시 유의사항    화단과 관람지역 외의 출입을 제한합니다.  식물 씨앗 및 토석 등의 채취 및 반출을 제한합니다  ",False,False,False,False,False,False,True,False
서오능도시자연공원,,1082847㎡,산책로(둘레길) 탑골생태공원 유아숲체험장 운동시설 등,,공원을 깨끗하게 이용합시다. 대중교통을 이용해주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,은평구,서울특별시 은평구 구파발동 갈현동 진관내동,은평구청 공원녹지과,02-351-8003,http://parks.seoul.go.kr/file/info/view.do?fIdx=1726,126.9134338,37.6374823,1082847.0,산책로(둘레길) 탑골생태공원 유아숲체험장 운동시설 등 공원을 깨끗하게 이용합시다. 대중교통을 이용해주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  ,False,False,False,False,False,False,False,False
청계산도시자연공원,1971.8 6,"3,607,700㎡   ",정자 4동 파고라 약수터 화장실 등,,,서초구,서울특별시 서초구 원지동 산 33,서초구청 푸른도시과,02-2155-6869,http://parks.seoul.go.kr/file/info/view.do?fIdx=1736,127.0424726,37.4224347,3.0,정자 4동 파고라 약수터 화장실 등  ,False,False,False,False,True,False,False,False
개화근린공원,1997.7.9,386500㎡,약사사 약사사 3층석탑 미타사 약수터 6?25전사자위령탑 운동시설 등,아까시나무 리기다소나무 상수리나무 신갈나무 산벚나무 등,개화산 제1등산로(강서둘레길 1코스) -------- 3.35㎞  방화근린공원 약사사 봉화정 신선바위 하늘길전망대 방화근린공원  개화산 제2등산로(정상길) -------- 1.2㎞  방원중학교 앞 약수터 약사사삼거리 개화산전망대  개화산 제3등산로(무장애 숲길) -------- 0.7㎞  장애인주차장 소나무북카페 참나무북카페 하늘길전망대 ,강서구,서울특별시 강서구 개화동 산17,강서구청 공원녹지과,02-2600-4183,http://parks.seoul.go.kr/file/info/view.do?fIdx=1730,126.8068278,37.5813917,386500.0,약사사 약사사 3층석탑 미타사 약수터 6?25전사자위령탑 운동시설 등 개화산 제1등산로(강서둘레길 1코스) -------- 3.35㎞  방화근린공원 약사사 봉화정 신선바위 하늘길전망대 방화근린공원  개화산 제2등산로(정상길) -------- 1.2㎞  방원중학교 앞 약수터 약사사삼거리 개화산전망대  개화산 제3등산로(무장애 숲길) -------- 0.7㎞  장애인주차장 소나무북카페 참나무북카페 하늘길전망대  아까시나무 리기다소나무 상수리나무 신갈나무 산벚나무 등,False,False,True,True,False,False,False,False
아차산공원,2002.3,23450㎡,"어울림광장, 어울림정원, 여가센터, 습지원, 맨발길, 약수터 등",,,광진구,서울특별시 광진구 광장동 370,광진구청 공원녹지과,02-450-1395,http://parks.seoul.go.kr/file/info/view.do?fIdx=1731,127.1010031,37.5517142,23450.0,"어울림광장, 어울림정원, 여가센터, 습지원, 맨발길, 약수터 등  ",False,False,False,False,False,False,False,False
인능산도시자연공원,1971.8.6,"2,108,968㎡","옹달샘 1개소, 등산 동선상 헬기장 등",,코스설명  - 1코스 : 서울특별시립 어린이병원 → 내곡보금자리 뒤(홍씨마을) → 인능산 헬기장  - 2코스 : 새쟁이마을 → 내곡터널 → 인능산 헬기장 ,서초구,서울특별시 서초구 내곡동 산12-404,서초구청 푸른도시과,02-2155-6873,http://parks.seoul.go.kr/file/info/view.do?fIdx=1732,127.0666632,37.4482109,2.0,"옹달샘 1개소, 등산 동선상 헬기장 등 코스설명  - 1코스 : 서울특별시립 어린이병원 → 내곡보금자리 뒤(홍씨마을) → 인능산 헬기장  - 2코스 : 새쟁이마을 → 내곡터널 → 인능산 헬기장  ",False,False,False,False,False,False,False,False
구룡산도시자연공원,1971.8.6,"2,201,257㎡","국수봉 전망대, 율암약수터, ","물박달나무, 신갈나무, 리기다소나무",코스설명  - 제1등산로 : 코트라 → 쉼터 → 전망대  - 제2등산로 : 염곡약수터 → 쉼터 → 전망대  - 제3등산로 : 염곡마을 → 쉼터 → 전망대 ,서초구,서울특별시 서초구 염곡동 산25-1,서초구청 푸른도시과,02-2155-6873,http://parks.seoul.go.kr/file/info/view.do?fIdx=1733,127.061567,37.4689473,2.0,"국수봉 전망대, 율암약수터,  코스설명  - 제1등산로 : 코트라 → 쉼터 → 전망대  - 제2등산로 : 염곡약수터 → 쉼터 → 전망대  - 제3등산로 : 염곡마을 → 쉼터 → 전망대  물박달나무, 신갈나무, 리기다소나무",False,False,False,True,False,False,False,False
우면산도시자연공원,1971.8.6,"3,721,692㎡",약수터 정자 화장실 등,,주 등산로와 정류장(지하철버스) 연계현황  - 우면산을 이용하는 시민들은 주로 북측사면 [서초약수터~소망탑] 등산로와 [임광A~소망탑] 등산로를 이용하고 있으며 현재는 등산로 입구 앞에 종합안내판이 설치되어 있으나 2011년 산사태 이전 등산 안내도로써 최근 현황으로 교체 필요하며 등산로 내 방향안내판 역시 노후되어 있어 전체적인 교체 필요  - 우면산 남측사면 [송동마을~공군부대] [형촌마을~소망탑] 등산로는 보금자리주택 건설로 인하여 이용률이 높아질 것으로 예상되므로 등산로 입구에 종합안내판 설치 및 등산로 내 방향안내판 신규 설치가 필요 함.  ※ 안내판 설치 소요예산(95000천원)  - 방향안내판 1500천원 × 30개소 = 45000천원  - 종합안내판 10000천원 × 5개소 = 50000천원 ,서초구,서울특별시 서초구 우면동 산35-1,서초구청 푸른도시과,02-2155-6883,http://parks.seoul.go.kr/file/info/view.do?fIdx=1673,127.0091324,37.470484,3.0,약수터 정자 화장실 등 주 등산로와 정류장(지하철버스) 연계현황  - 우면산을 이용하는 시민들은 주로 북측사면 [서초약수터~소망탑] 등산로와 [임광A~소망탑] 등산로를 이용하고 있으며 현재는 등산로 입구 앞에 종합안내판이 설치되어 있으나 2011년 산사태 이전 등산 안내도로써 최근 현황으로 교체 필요하며 등산로 내 방향안내판 역시 노후되어 있어 전체적인 교체 필요  - 우면산 남측사면 [송동마을~공군부대] [형촌마을~소망탑] 등산로는 보금자리주택 건설로 인하여 이용률이 높아질 것으로 예상되므로 등산로 입구에 종합안내판 설치 및 등산로 내 방향안내판 신규 설치가 필요 함.  ※ 안내판 설치 소요예산(95000천원)  - 방향안내판 1500천원 × 30개소 = 45000천원  - 종합안내판 10000천원 × 5개소 = 50000천원  ,False,False,False,True,True,False,False,False
